product,country,unit,year,ntl_mean,ntl_median,ntl_p90,lit_share,ntl_log_mean
pcnl_harmonized,New Zealand,Waikato,2001,0.77675888700246,0.0,0.0,0.0741312315705349,0.5747908545429254
pcnl_harmonized,New Zealand,Bay of Plenty,2001,0.831991434402719,0.0,0.0,0.06391536723786434,0.6054035906966408
pcnl_harmonized,New Zealand,Gisborne,2001,0.1950227558160471,0.0,0.0,0.01517842725658001,0.17816522772605622
pcnl_harmonized,New Zealand,Hawke's Bay,2001,0.46781750179123854,0.0,0.0,0.03074903909252836,0.3837766048833527
pcnl_harmonized,New Zealand,Taranaki,2001,0.7408729044824645,0.0,0.0,0.06037873936510841,0.5543866566752883
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2001,0.4522111142613005,0.0,0.0,0.03648158067011843,0.37308730133046697
pcnl_harmonized,New Zealand,Wellington,2001,1.554500036236579,0.0,0.0,0.0864463601532567,0.9378565239741057
pcnl_harmonized,New Zealand,Tasman/Nelson,2001,0.28394340735177326,0.0,0.0,0.025428060311781242,0.2499361290252215
pcnl_harmonized,New Zealand,Marlborough,2001,0.18951382744678444,0.0,0.0,0.0187603457789222,0.17354467528077097
pcnl_harmonized,New Zealand,West Coast,2001,0.06053395742323655,0.0,0.0,0.006631838237284466,0.0587725147110361
pcnl_harmonized,New Zealand,Canterbury,2001,0.44131340575297023,0.0,0.0,0.028831186720848542,0.3655547852174634
pcnl_harmonized,New Zealand,Otago,2001,0.23492503162546277,0.0,0.0,0.02061601018449904,0.21101026510015342
pcnl_harmonized,New Zealand,Southland,2001,0.136763575390838,0.0,0.0,0.012324176968366053,0.12818525593523541
pcnl_harmonized,Chile,I De Tarapaca,2002,0.22911598122430005,0.0,0.0,0.01632114125478132,0.20629519653348843
pcnl_harmonized,Chile,II De Antofagasta,2002,0.18963129580332544,0.0,0.0,0.013344952072700112,0.17364342365512486
pcnl_harmonized,Chile,III De Atacama,2002,0.16757377576299823,0.0,0.0,0.013659938887101961,0.15492789979612367
pcnl_harmonized,Chile,IV De Coquimbo,2002,0.5288753483560688,0.0,0.0,0.04721186209405986,0.4245323986766069
pcnl_harmonized,Chile,V De Valparaiso,2002,2.741427837539387,0.0,8.18557071685791,0.1907047009686306,1.3194673133121577
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2002,5.6506990854069885,0.0,15.355876159667966,0.26176648236769967,1.8947219747675625
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2002,2.1924312672047654,0.0,8.275313282012943,0.20845241188187408,1.1607827792346168
pcnl_harmonized,Chile,VII Del Maule,2002,0.89990812750653,0.0,0.0,0.08690344573429151,0.6418055310593735
pcnl_harmonized,Chile,VIII Del Biobio,2002,1.2310141078537433,0.0,0.0,0.09775850936260493,0.8024562389865396
pcnl_harmonized,Chile,IX De La Araucania,2002,0.5717110004460109,0.0,0.0,0.04913709439216844,0.45216483515054723
pcnl_harmonized,Chile,X De Los Lagos,2002,0.28862092557870966,0.0,0.0,0.026102357632302273,0.25357259659312226
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2002,0.017463721466256566,0.0,0.0,0.0016327394916774865,0.017312983120355778
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2002,0.04733626391108719,0.0,0.0,0.0024240842458250786,0.046250049294206216
pcnl_harmonized,New Zealand,Northland,2002,0.4172730942140619,0.0,0.0,0.04305152799464644,0.34873466917793156
pcnl_harmonized,New Zealand,Auckland,2002,6.538112183503552,0.0,27.99233169555667,0.273654786862334,2.019971777130534
pcnl_harmonized,New Zealand,Waikato,2002,0.8031533307117636,0.0,0.0,0.07435169619974095,0.589536982597419
pcnl_harmonized,New Zealand,Bay of Plenty,2002,0.9216861049756773,0.0,0.0,0.06408066560141054,0.6532029803403534
pcnl_harmonized,New Zealand,Gisborne,2002,0.19200352853052494,0.0,0.0,0.014855481995801712,0.17563552881539157
pcnl_harmonized,New Zealand,Hawke's Bay,2002,0.5054054806122261,0.0,0.0,0.031264647979750634,0.4090622842468648
pcnl_harmonized,New Zealand,Taranaki,2002,0.7539487849781601,0.0,0.0,0.06056170524197237,0.5618696945374669
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2002,0.4727065595464253,0.0,0.0,0.03770160090460037,0.38710190483554807
pcnl_harmonized,New Zealand,Wellington,2002,1.6454465434830612,0.0,0.0,0.08756385696040868,0.9728398765742842
pcnl_harmonized,New Zealand,Tasman/Nelson,2002,0.3255338766768007,0.0,0.0,0.025619729108101202,0.281815304079198
pcnl_harmonized,New Zealand,Marlborough,2002,0.20576301898050628,0.0,0.0,0.0187603457789222,0.18711257732147138
pcnl_harmonized,New Zealand,West Coast,2002,0.07395868156603122,0.0,0.0,0.00798527461224048,0.0713515238066161
pcnl_harmonized,New Zealand,Canterbury,2002,0.4586505968669934,0.0,0.0,0.028459260279633584,0.3775117596178003
pcnl_harmonized,New Zealand,Otago,2002,0.23885793126912144,0.0,0.0,0.020387999011951586,0.21418993204443257
pcnl_harmonized,New Zealand,Southland,2002,0.14232527038479778,0.0,0.0,0.012115934346780759,0.1330658958844224
pcnl_harmonized,Chile,I De Tarapaca,2003,0.2521071492621182,0.0,0.0,0.016361978138654833,0.22482785149366566
pcnl_harmonized,Chile,II De Antofagasta,2003,0.21577582169095996,0.0,0.0,0.013133325034233785,0.19538240938606527
pcnl_harmonized,Chile,III De Atacama,2003,0.16711340813312514,0.0,0.0,0.01319757156642007,0.15453352778858856
pcnl_harmonized,Chile,IV De Coquimbo,2003,0.5252039351392723,0.0,0.0,0.04551987628490858,0.42212812907876696
pcnl_harmonized,Chile,V De Valparaiso,2003,2.993633991059839,0.0,8.216915130615234,0.191504487692171,1.3847015910998681
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2003,6.5833680151754,0.0,16.56731071472167,0.25935046229614833,2.0259574301481145
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2003,2.3618331168056943,0.0,8.574215793609621,0.22044686931670565,1.212486395683532
pcnl_harmonized,Chile,VII Del Maule,2003,0.9624697315795455,0.0,0.0,0.09229316381057674,0.6742037471565269
pcnl_harmonized,Chile,VIII Del Biobio,2003,1.318613401752492,0.0,0.06715087890624614,0.10050733327183839,0.8409693353429074
pcnl_harmonized,Chile,IX De La Araucania,2003,0.639532808516706,0.0,0.0,0.052829233300983165,0.49441132839646035
pcnl_harmonized,Chile,X De Los Lagos,2003,0.3174029169259862,0.0,0.0,0.02831868684913476,0.27566231137562974
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2003,0.01745130831097618,0.0,0.0,0.0016661744300736127,0.017300782949735485
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2003,0.04649811891001208,0.0,0.0,0.0023410405767185097,0.04544946539634111
pcnl_harmonized,New Zealand,Northland,2003,0.39258706442032865,0.0,0.0,0.04132277492750391,0.3311632146854722
pcnl_harmonized,New Zealand,Auckland,2003,6.98320097687526,0.0,27.105340194702205,0.2712788259958071,2.077339455954335
pcnl_harmonized,New Zealand,Waikato,2003,0.7803676879937845,0.0,0.0,0.0726155372447433,0.5768199092607585
pcnl_harmonized,New Zealand,Bay of Plenty,2003,0.8794568050228877,0.0,0.0,0.06369496941980274,0.6309828015940685
pcnl_harmonized,New Zealand,Gisborne,2003,0.17885920334647665,0.0,0.0,0.014048118843855966,0.16454719402241863
pcnl_harmonized,New Zealand,Hawke's Bay,2003,0.4766539536410244,0.0,0.0,0.030842786162932408,0.3897786860794306
pcnl_harmonized,New Zealand,Taranaki,2003,0.6899597302805788,0.0,0.0,0.05909797822706065,0.5247047004147413
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2003,0.44981430000133094,0.0,0.0,0.03591620543950485,0.37143547926635356
pcnl_harmonized,New Zealand,Wellington,2003,1.6150565194215811,0.0,0.0,0.086286717752235,0.9612857108288546
pcnl_harmonized,New Zealand,Tasman/Nelson,2003,0.3105997669705947,0.0,0.0,0.024405826731408127,0.2704848698196382
pcnl_harmonized,New Zealand,Marlborough,2003,0.1827061065795208,0.0,0.0,0.01790202930537674,0.16780512351477175
pcnl_harmonized,New Zealand,West Coast,2003,0.06304897280547124,0.0,0.0,0.006983731694773029,0.061141168670637035
pcnl_harmonized,New Zealand,Canterbury,2003,0.46219510997661145,0.0,0.0,0.02775673255733866,0.379938806579742
pcnl_harmonized,New Zealand,Otago,2003,0.2267555034599588,0.0,0.0,0.019912975735811054,0.20437288218931365
pcnl_harmonized,New Zealand,Southland,2003,0.13266442250465676,0.0,0.0,0.011756242545860704,0.12457275327124234
pcnl_harmonized,Chile,I De Tarapaca,2004,0.27144236261180976,0.0,0.0,0.017301226467745668,0.24015197462200522
pcnl_harmonized,Chile,II De Antofagasta,2004,0.23609190264981778,0.0,0.0,0.013506784513880245,0.21195471116598544
pcnl_harmonized,Chile,III De Atacama,2004,0.19319367204945123,0.0,0.0,0.014293181087166292,0.17663347029998466
pcnl_harmonized,Chile,IV De Coquimbo,2004,0.5888170758575909,0.0,0.0,0.05228781952151369,0.46298976189552143
pcnl_harmonized,Chile,V De Valparaiso,2004,2.965125191222824,0.0,8.076850891113281,0.1945703367990758,1.3775374286672568
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2004,6.668668950995078,0.0,16.032413482665987,0.2723133392185104,2.037143060683837
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2004,2.324756090228017,0.0,8.45252914428711,0.21728587511907854,1.20139631509471
pcnl_harmonized,Chile,VII Del Maule,2004,1.0024720270211374,0.0,0.0,0.09519531969780726,0.6943824308346633
pcnl_harmonized,Chile,VIII Del Biobio,2004,1.3579809444775475,0.0,0.4033647537231415,0.10266580573747809,0.8578057208601118
pcnl_harmonized,Chile,IX De La Araucania,2004,0.6586342947337893,0.0,0.0,0.05202751170935482,0.5059945497377515
pcnl_harmonized,Chile,X De Los Lagos,2004,0.34742084776470045,0.0,0.0,0.029934961867523518,0.298192282012448
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2004,0.018202245771319604,0.0,0.0,0.0017163268376678017,0.01803856811254028
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2004,0.04810980228874419,0.0,0.0,0.0024913100731970626,0.046988353586807155
pcnl_harmonized,New Zealand,Northland,2004,0.4031559458613635,0.0,0.0,0.04143430738344858,0.33872394666214883
pcnl_harmonized,New Zealand,Auckland,2004,7.303479654350787,0.0,29.2587615966797,0.2676450034940601,2.116674662411869
pcnl_harmonized,New Zealand,Waikato,2004,0.8070374846944641,0.0,0.0,0.07346983768291675,0.5916887555534646
pcnl_harmonized,New Zealand,Bay of Plenty,2004,0.9326029952823429,0.0,0.0,0.06314397487464875,0.658867796453723
pcnl_harmonized,New Zealand,Gisborne,2004,0.16605036743388274,0.0,0.0,0.01340222832229937,0.15362228376540085
pcnl_harmonized,New Zealand,Hawke's Bay,2004,0.5183053218296947,0.0,0.0,0.031077153838942533,0.4175947930238129
pcnl_harmonized,New Zealand,Taranaki,2004,0.7382532106086239,0.0,0.0,0.060012807611380475,0.5528807070303047
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2004,0.47909279221659196,0.0,0.0,0.03761233113134559,0.3914289215960255
pcnl_harmonized,New Zealand,Wellington,2004,1.7037547018431307,0.0,0.0,0.08524904214559387,0.9946414372917122
pcnl_harmonized,New Zealand,Tasman/Nelson,2004,0.32937313070572644,0.0,0.0,0.02587528750319448,0.28470750082617724
pcnl_harmonized,New Zealand,Marlborough,2004,0.19873282579925175,0.0,0.0,0.0187603457789222,0.1812650203552192
pcnl_harmonized,New Zealand,West Coast,2004,0.06929804876439061,0.0,0.0,0.007741656064748396,0.06700240400034699
pcnl_harmonized,New Zealand,Canterbury,2004,0.4723659567768412,0.0,0.0,0.028238859425580274,0.38687060134864587
pcnl_harmonized,New Zealand,Otago,2004,0.24555511803579358,0.0,0.0,0.02124304090900454,0.21958130848303656
pcnl_harmonized,New Zealand,Southland,2004,0.14151682418796846,0.0,0.0,0.012286314673532363,0.13235792554573914
pcnl_harmonized,Chile,I De Tarapaca,2005,0.2807643796049367,0.0,0.0,0.017274001878496658,0.24745707126189756
pcnl_harmonized,Chile,II De Antofagasta,2005,0.2590273555135847,0.0,0.0,0.01439686294037097,0.23033948279564864
pcnl_harmonized,Chile,III De Atacama,2005,0.18638776814467406,0.0,0.0,0.0144841588935349,0.17091320172831662
pcnl_harmonized,Chile,IV De Coquimbo,2005,0.5827744861482695,0.0,0.0,0.04977713090148276,0.4591793109578868
pcnl_harmonized,Chile,V De Valparaiso,2005,2.9773086455337703,0.0,7.664537668228149,0.1903936727983649,1.3806053708415371
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2005,7.3708235107056606,0.0,18.590845870971677,0.26692375598197277,2.124752268037391
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2005,2.17477427316931,0.0,7.742008733749394,0.21243613059669178,1.1552365347524969
pcnl_harmonized,Chile,VII Del Maule,2005,0.9376846854491748,0.0,0.0,0.09093421779988944,0.6614937992247122
pcnl_harmonized,Chile,VIII Del Biobio,2005,1.3111955283191985,0.0,0.0,0.09665160040586662,0.8377649353805464
pcnl_harmonized,Chile,IX De La Araucania,2005,0.5719299954968384,0.0,0.0,0.048525254230136296,0.4523041608887371
pcnl_harmonized,Chile,X De Los Lagos,2005,0.33139563407113737,0.0,0.0,0.02849289613255391,0.28622774097760045
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2005,0.01845096274546503,0.0,0.0,0.0018389216117869302,0.01828280898216085
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2005,0.04747429997643812,0.0,0.0,0.002293587051514756,0.04638183788447813
pcnl_harmonized,New Zealand,Northland,2005,0.4016076968851936,0.0,0.0,0.04082087887575284,0.337619932684051
pcnl_harmonized,New Zealand,Auckland,2005,8.183445463790333,0.0,31.0725383758545,0.2684835779175402,2.2174024570693733
pcnl_harmonized,New Zealand,Waikato,2005,0.8047478414558873,0.0,0.0,0.07294623418855238,0.5904208820014477
pcnl_harmonized,New Zealand,Bay of Plenty,2005,0.9384503638365359,0.0,0.0,0.06347457160174114,0.6618888723517237
pcnl_harmonized,New Zealand,Gisborne,2005,0.19388943381250223,0.0,0.0,0.013967382528661391,0.1772164091855602
pcnl_harmonized,New Zealand,Hawke's Bay,2005,0.5504702997875938,0.0,0.0,0.03187400393737696,0.438558304126656
pcnl_harmonized,New Zealand,Taranaki,2005,0.6728176714058558,0.0,0.0,0.06028725642667643,0.5145094330445993
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2005,0.4931148203885861,0.0,0.0,0.03758257454026067,0.400864421419501
pcnl_harmonized,New Zealand,Wellington,2005,1.8621660546419874,0.0,0.0,0.08756385696040868,1.0515786999409984
pcnl_harmonized,New Zealand,Tasman/Nelson,2005,0.3089843138523063,0.0,0.0,0.024469716330181447,0.2692515035498558
pcnl_harmonized,New Zealand,Marlborough,2005,0.19025333036162312,0.0,0.0,0.018515112500766356,0.17416616712396674
pcnl_harmonized,New Zealand,West Coast,2005,0.062276711481885606,0.0,0.0,0.007660449882251035,0.060414445831608064
pcnl_harmonized,New Zealand,Canterbury,2005,0.539523207962439,0.0,0.0,0.029451064122873478,0.4314727632687517
pcnl_harmonized,New Zealand,Otago,2005,0.2487381249736998,0.0,0.0,0.020844021357046494,0.22213354140483962
pcnl_harmonized,New Zealand,Southland,2005,0.1464462326130976,0.0,0.0,0.012115934346780759,0.13666692523670665
pcnl_harmonized,Chile,I De Tarapaca,2006,0.26301820677184484,0.0,0.0,0.017382900235492698,0.233504258760766
pcnl_harmonized,Chile,II De Antofagasta,2006,0.2651139148970219,0.0,0.0,0.014907257562554463,0.23516216942710205
pcnl_harmonized,Chile,III De Atacama,2006,0.19030771701230917,0.0,0.0,0.014192666452235445,0.17421185942054154
pcnl_harmonized,Chile,IV De Coquimbo,2006,0.6445655808304132,0.0,0.0,0.05561721095242427,0.4974762647392839
pcnl_harmonized,Chile,V De Valparaiso,2006,3.0937481085413707,0.0,8.947940826416016,0.20083533280014218,1.4094609583656226
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2006,7.2710047123824495,0.0,19.045373153686512,0.27668076011708403,2.112755990457213
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2006,2.484768177921665,0.0,8.961768913269044,0.2151208106001559,1.2484015220348472
pcnl_harmonized,Chile,VII Del Maule,2006,1.0145631058868183,0.0,0.0,0.09132577851483324,0.7004023509897548
pcnl_harmonized,Chile,VIII Del Biobio,2006,1.4212476638307507,0.0,0.1110765457153258,0.10048888478922609,0.8842829708777877
pcnl_harmonized,Chile,IX De La Araucania,2006,0.6415332561794467,0.0,0.0,0.051267985990970086,0.4956307173823384
pcnl_harmonized,Chile,X De Los Lagos,2006,0.377067267036072,0.0,0.0,0.030709225349386395,0.3199560689789897
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2006,0.02072918776976157,0.0,0.0,0.0016884643890043632,0.020517261854419794
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2006,0.0446816260952747,0.0,0.0,0.0022105433824081873,0.04371217497360162
pcnl_harmonized,New Zealand,Northland,2006,0.44686588060967547,0.0,0.0,0.04277269685478474,0.36939975545423215
pcnl_harmonized,New Zealand,Auckland,2006,7.55279931209039,0.0,31.2482658386231,0.27840670859538785,2.1462586342862253
pcnl_harmonized,New Zealand,Waikato,2006,0.8776082964145125,0.0,0.0,0.07630831978394466,0.6299987841721582
pcnl_harmonized,New Zealand,Bay of Plenty,2006,0.9899170356805977,0.0,0.0,0.06474185905559535,0.6880929472545583
pcnl_harmonized,New Zealand,Gisborne,2006,0.17640673882276392,0.0,0.0,0.013886646213466818,0.16246465602434593
pcnl_harmonized,New Zealand,Hawke's Bay,2006,0.5257214433286143,0.0,0.0,0.03163963626136683,0.42246737578598403
pcnl_harmonized,New Zealand,Taranaki,2006,0.7399319948461723,0.0,0.0,0.06083615405726832,0.5538460290409208
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2006,0.5081544099441563,0.0,0.0,0.03740403499375112,0.41088665820604325
pcnl_harmonized,New Zealand,Wellington,2006,1.7462263139937724,0.0,0.0,0.08788314176245211,1.01022771982515
pcnl_harmonized,New Zealand,Tasman/Nelson,2006,0.33304399617897895,0.0,0.0,0.025300281114234602,0.28746504603748646
pcnl_harmonized,New Zealand,Marlborough,2006,0.208177730694151,0.0,0.0,0.018882962418000124,0.18911321674842396
pcnl_harmonized,New Zealand,West Coast,2006,0.06957257435149689,0.0,0.0,0.007416831334758953,0.06725910544422754
pcnl_harmonized,New Zealand,Canterbury,2006,0.5240312420332085,0.0,0.0,0.029271988428955162,0.4213589570761223
pcnl_harmonized,New Zealand,Otago,2006,0.2597864244263689,0.0,0.0,0.02124304090900454,0.2309422021723715
pcnl_harmonized,New Zealand,Southland,2006,0.1451327293953842,0.0,0.0,0.012078072051947069,0.13552055115722939
pcnl_harmonized,Chile,I De Tarapaca,2007,0.24808397965161325,0.0,0.0,0.017437349413990718,0.22160955907078267
pcnl_harmonized,Chile,II De Antofagasta,2007,0.2708576031128467,0.0,0.0,0.01574131706709822,0.23969195061448512
pcnl_harmonized,Chile,III De Atacama,2007,0.19828847847668044,0.0,0.0,0.014705291090382759,0.18089427076958264
pcnl_harmonized,Chile,IV De Coquimbo,2007,0.6022738626916231,0.0,0.0,0.05225143272991904,0.4714237845299436
pcnl_harmonized,Chile,V De Valparaiso,2007,3.033493972652003,0.0,8.953758239746094,0.1992357593530614,1.3946329910717234
pcnl_harmonized,Chile,RMS Region Metropolitana de Santiago,2007,6.647677385401466,0.0,18.79235229492185,0.28179157180690423,2.0344019919882306
pcnl_harmonized,Chile,VI Del Libertador General Bernardo OHiggins,2007,2.5888789165650516,0.0,9.518288612365723,0.2244738893219018,1.2778398742224464
pcnl_harmonized,Chile,VII Del Maule,2007,1.0563641856317254,0.0,0.0,0.09786714575271789,0.720939464996066
pcnl_harmonized,Chile,VIII Del Biobio,2007,1.3632188695400869,0.0,0.5330612897872884,0.10270270270270271,0.8600246175041663
pcnl_harmonized,Chile,IX De La Araucania,2007,0.6156176364479943,0.0,0.0,0.05171104266002785,0.47971732099316444
pcnl_harmonized,Chile,X De Los Lagos,2007,0.3636717614224737,0.0,0.0,0.03019627579265224,0.3101808863434074
pcnl_harmonized,Chile,XI Aysen del General Carlos Ibanez del Campo,2007,0.02134107251828614,0.0,0.0,0.0017831967144600535,0.021116540712484845
pcnl_harmonized,Chile,XII De Magallanes y de la Antartica Chilena,2007,0.04360582089987372,0.0,0.0,0.002344995037152156,0.042681851976526894
pcnl_harmonized,New Zealand,Northland,2007,0.4445542021671789,0.0,0.0,0.042605398170867725,0.36780076335425793
pcnl_harmonized,New Zealand,Auckland,2007,7.1914286540239365,0.0,30.346318054199255,0.27756813417190773,2.103088321483056
pcnl_harmonized,New Zealand,Waikato,2007,0.8761000633094993,0.0,0.0,0.07672169096370601,0.6291951878126967
pcnl_harmonized,New Zealand,Bay of Plenty,2007,0.9872355513174913,0.0,0.0,0.06402556614689514,0.686744502752738
pcnl_harmonized,New Zealand,Gisborne,2007,0.1772809208892725,0.0,0.0,0.01356370095268852,0.16320747515168238
pcnl_harmonized,New Zealand,Hawke's Bay,2007,0.5091099568983267,0.0,0.0,0.030139683134902034,0.4115200445255296
pcnl_harmonized,New Zealand,Taranaki,2007,0.7586513990595121,0.0,0.0,0.06339767633336382,0.5645472647956999
pcnl_harmonized,New Zealand,Manawatu-Whanganui,2007,0.4771507004059646,0.0,0.0,0.036957686127477234,0.3901150297634603
pcnl_harmonized,New Zealand,Wellington,2007,1.709000080348127,0.0,0.0,0.08820242656449553,0.9965795927626575
pcnl_harmonized,New Zealand,Tasman/Nelson,2007,0.3594564316090251,0.0,0.0,0.02517250191668796,0.3070849372131424
pcnl_harmonized,New Zealand,Marlborough,2007,0.22202617813973577,0.0,0.0,0.019802587211084546,0.20051028289289036
pcnl_harmonized,New Zealand,West Coast,2007,0.07558576827495464,0.0,0.0,0.007904068429743118,0.07286541389602437
pcnl_harmonized,New Zealand,Canterbury,2007,0.49243705540749727,0.0,0.0,0.02986431572422343,0.40041039146394974
